Event,Time,Voltage1,Voltage2
2,9.399342900e-04,5.225252237e-02,-6.825373056e-02
2,9.599342900e-04,5.386056230e-02,-5.619342720e-02
2,9.799342900e-04,5.305654234e-02,-6.423362944e-02
2,9.999342900e-04,5.305654234e-02,-7.629393280e-02
2,1.019934290e-03,5.225252237e-02,-6.423362944e-02
2,1.039934290e-03,5.305654234e-02,-7.227383168e-02
2,1.059934290e-03,5.305654234e-02,-5.217332608e-02
2,1.079934290e-03,5.225252237e-02,-5.217332608e-02
2,1.099934290e-03,5.305654234e-02,-4.815322496e-02
2,1.119934290e-03,5.386056230e-02,-7.629393280e-02
2,1.139934290e-03,5.386056230e-02,-8.835423616e-02
2,1.159934290e-03,5.788066214e-02,-8.031403392e-02
2,1.179934290e-03,5.868468211e-02,-8.835423616e-02
2,1.199934290e-03,6.029272205e-02,-8.835423616e-02
2,1.219934290e-03,6.029272205e-02,-7.227383168e-02
2,1.239934290e-03,5.948870208e-02,-6.825373056e-02
2,1.259934290e-03,5.707664218e-02,-6.423362944e-02
2,1.279934290e-03,5.546860224e-02,-4.815322496e-02
2,1.299934290e-03,5.627262221e-02,-5.217332608e-02
2,1.319934290e-03,5.788066214e-02,-6.021352832e-02
2,1.339934290e-03,5.948870208e-02,-7.227383168e-02
2,1.359934290e-03,5.868468211e-02,-5.217332608e-02
2,1.379934290e-03,6.029272205e-02,-5.217332608e-02
2,1.399934290e-03,5.948870208e-02,-8.031403392e-02
2,1.419934290e-03,5.948870208e-02,-1.004145395e-01
2,1.439934290e-03,5.868468211e-02,-8.835423616e-02
2,1.459934290e-03,5.707664218e-02,-9.639443840e-02
2,1.479934290e-03,5.788066214e-02,-7.227383168e-02
2,1.499934290e-03,5.868468211e-02,-7.629393280e-02
2,1.519934290e-03,5.788066214e-02,-8.433413504e-02
2,1.539934290e-03,5.948870208e-02,-6.423362944e-02
2,1.559934290e-03,5.868468211e-02,-5.619342720e-02
2,1.579934290e-03,5.788066214e-02,-6.825373056e-02
2,1.599934290e-03,5.788066214e-02,-7.227383168e-02
2,1.619934290e-03,5.788066214e-02,-8.031403392e-02
2,1.639934290e-03,5.788066214e-02,-7.629393280e-02
2,1.659934290e-03,5.788066214e-02,-6.423362944e-02
2,1.679934290e-03,5.707664218e-02,-8.433413504e-02
2,1.699934290e-03,5.627262221e-02,-6.423362944e-02
2,1.719934290e-03,5.546860224e-02,-8.835423616e-02
2,1.739934290e-03,5.546860224e-02,-6.423362944e-02
2,1.759934290e-03,5.788066214e-02,-7.227383168e-02
2,1.779934290e-03,5.707664218e-02,-9.639443840e-02
2,1.799934290e-03,5.546860224e-02,-8.031403392e-02
2,1.819934290e-03,5.546860224e-02,-6.423362944e-02
2,1.839934290e-03,5.466458227e-02,-8.031403392e-02
2,1.859934290e-03,5.466458227e-02,-7.629393280e-02
2,1.879934290e-03,5.627262221e-02,-7.629393280e-02
2,1.899934290e-03,5.788066214e-02,-6.021352832e-02
2,1.919934290e-03,5.707664218e-02,-4.815322496e-02
2,1.939934290e-03,5.707664218e-02,-5.217332608e-02
2,1.959934290e-03,5.868468211e-02,-6.021352832e-02
2,1.979934290e-03,6.109674202e-02,-6.825373056e-02
2,1.999934290e-03,6.190076198e-02,-7.227383168e-02
2,2.019934290e-03,6.109674202e-02,-1.084547418e-01
2,2.039934290e-03,6.270478195e-02,-1.044346406e-01
2,2.059934290e-03,6.029272205e-02,-8.835423616e-02
2,2.079934290e-03,6.029272205e-02,-1.084547418e-01
2,2.099934290e-03,6.190076198e-02,-1.245351462e-01
2,2.119934290e-03,6.190076198e-02,-1.245351462e-01
2,2.139934290e-03,6.190076198e-02,-1.084547418e-01
2,2.159934290e-03,6.109674202e-02,-1.044346406e-01
2,2.179934290e-03,6.190076198e-02,-7.629393280e-02
2,2.199934290e-03,6.109674202e-02,-9.639443840e-02
2,2.219934290e-03,6.029272205e-02,-8.835423616e-02
2,2.239934290e-03,5.868468211e-02,-9.639443840e-02
2,2.259934290e-03,5.788066214e-02,-8.835423616e-02
2,2.279934290e-03,5.948870208e-02,-7.629393280e-02
2,2.299934290e-03,5.788066214e-02,-5.217332608e-02
2,2.319934290e-03,5.868468211e-02,-5.619342720e-02
2,2.339934290e-03,5.546860224e-02,-7.227383168e-02
2,2.359934290e-03,5.466458227e-02,-6.423362944e-02
2,2.379934290e-03,5.386056230e-02,-6.021352832e-02
2,2.399934290e-03,5.466458227e-02,-6.021352832e-02
2,2.419934290e-03,5.627262221e-02,-5.217332608e-02
2,2.439934290e-03,5.627262221e-02,-7.629393280e-02
2,2.459934290e-03,5.466458227e-02,-6.021352832e-02
2,2.479934290e-03,5.627262221e-02,-4.011302272e-02
2,2.499934290e-03,5.466458227e-02,-4.815322496e-02
2,2.519934290e-03,5.546860224e-02,-7.227383168e-02
2,2.539934290e-03,5.466458227e-02,-5.619342720e-02
2,2.559934290e-03,5.386056230e-02,-5.217332608e-02
2,2.579934290e-03,5.305654234e-02,-4.815322496e-02
2,2.599934290e-03,5.305654234e-02,-6.021352832e-02
2,2.619934290e-03,5.225252237e-02,-6.021352832e-02
2,2.639934290e-03,5.305654234e-02,-6.423362944e-02
2,2.659934290e-03,5.305654234e-02,-6.825373056e-02
2,2.679934290e-03,5.305654234e-02,-4.815322496e-02
2,2.699934290e-03,5.305654234e-02,-4.815322496e-02
2,2.719934290e-03,5.466458227e-02,-3.609292160e-02
2,2.739934290e-03,5.386056230e-02,-4.011302272e-02
2,2.759934290e-03,5.466458227e-02,-5.619342720e-02
2,2.779934290e-03,5.466458227e-02,-4.413312384e-02
2,2.799934290e-03,5.386056230e-02,-4.413312384e-02
2,2.819934290e-03,5.466458227e-02,-7.227383168e-02
2,2.839934290e-03,5.386056230e-02,-6.021352832e-02
2,2.859934290e-03,5.305654234e-02,-4.815322496e-02
2,2.879934290e-03,5.305654234e-02,-5.217332608e-02
2,2.899934290e-03,5.386056230e-02,-6.423362944e-02
2,2.919934290e-03,5.466458227e-02,-6.825373056e-02
2,2.939934290e-03,5.466458227e-02,-8.031403392e-02
2,2.959934290e-03,5.386056230e-02,-7.227383168e-02
2,2.979934290e-03,5.466458227e-02,-5.619342720e-02
2,2.999934290e-03,5.305654234e-02,-6.021352832e-02
2,3.019934290e-03,5.466458227e-02,-5.217332608e-02
2,3.039934290e-03,5.546860224e-02,-6.423362944e-02
2,3.059934290e-03,5.627262221e-02,-4.815322496e-02
2,3.079934290e-03,5.386056230e-02,-5.619342720e-02
2,3.099934290e-03,5.225252237e-02,-5.619342720e-02
2,3.119934290e-03,5.386056230e-02,-5.619342720e-02
2,3.139934290e-03,5.386056230e-02,-7.227383168e-02
2,3.159934290e-03,5.305654234e-02,-5.619342720e-02
2,3.179934290e-03,5.144850240e-02,-6.021352832e-02
2,3.199934290e-03,5.305654234e-02,-4.011302272e-02
2,3.219934290e-03,5.386056230e-02,-7.629393280e-02
2,3.239934290e-03,5.466458227e-02,-7.629393280e-02
2,3.259934290e-03,5.707664218e-02,-6.021352832e-02
2,3.279934290e-03,5.948870208e-02,-5.217332608e-02
2,3.299934290e-03,6.109674202e-02,-5.619342720e-02
2,3.319934290e-03,5.948870208e-02,-6.021352832e-02
2,3.339934290e-03,6.029272205e-02,-6.825373056e-02
2,3.359934290e-03,6.029272205e-02,-6.423362944e-02
2,3.379934290e-03,5.788066214e-02,-7.227383168e-02
2,3.399934290e-03,6.190076198e-02,-5.217332608e-02
2,3.419934290e-03,6.029272205e-02,-4.011302272e-02
2,3.439934290e-03,6.109674202e-02,-4.815322496e-02
2,3.459934290e-03,6.109674202e-02,-7.629393280e-02
2,3.479934290e-03,6.029272205e-02,-6.021352832e-02
2,3.499934290e-03,5.868468211e-02,-6.423362944e-02
2,3.519934290e-03,5.948870208e-02,-6.021352832e-02
2,3.539934290e-03,6.029272205e-02,-5.217332608e-02
2,3.559934290e-03,6.029272205e-02,-5.619342720e-02
2,3.579934290e-03,6.109674202e-02,-6.423362944e-02
2,3.599934290e-03,6.270478195e-02,-5.619342720e-02
2,3.619934290e-03,6.029272205e-02,-7.227383168e-02
2,3.639934290e-03,6.029272205e-02,-6.021352832e-02
2,3.659934290e-03,5.707664218e-02,-4.815322496e-02
2,3.679934290e-03,5.707664218e-02,-6.423362944e-02
2,3.699934290e-03,5.707664218e-02,-7.227383168e-02
2,3.719934290e-03,5.868468211e-02,-5.217332608e-02
2,3.739934290e-03,5.868468211e-02,-4.413312384e-02
2,3.759934290e-03,5.788066214e-02,-4.413312384e-02
2,3.779934290e-03,5.707664218e-02,-4.815322496e-02
2,3.799934290e-03,5.707664218e-02,-4.413312384e-02
2,3.819934290e-03,5.627262221e-02,-4.815322496e-02
2,3.839934290e-03,5.627262221e-02,-5.619342720e-02
2,3.859934290e-03,5.546860224e-02,-4.011302272e-02
2,3.879934290e-03,5.707664218e-02,-5.217332608e-02
2,3.899934290e-03,5.466458227e-02,-4.413312384e-02
2,3.919934290e-03,5.386056230e-02,-5.217332608e-02
2,3.939934290e-03,5.386056230e-02,-6.825373056e-02
2,3.959934290e-03,5.386056230e-02,-8.031403392e-02
2,3.979934290e-03,5.386056230e-02,-9.237433728e-02
2,3.999934290e-03,5.546860224e-02,-9.639443840e-02
2,4.019934290e-03,5.546860224e-02,-9.639443840e-02
2,4.039934290e-03,5.627262221e-02,-9.237433728e-02
2,4.059934290e-03,5.466458227e-02,-9.237433728e-02
2,4.079934290e-03,5.788066214e-02,-8.433413504e-02
2,4.099934290e-03,5.466458227e-02,-7.227383168e-02
2,4.119934290e-03,5.546860224e-02,-6.423362944e-02
